"id","name","code","start_date","end_date","course_id/name","company_id/name"
"op_batch_0211","ACONIS22P","ACONIS22P",2022-01-01,2030-12-31,"op_course_0125","__export__.res_company_8_50662d8b"
"op_batch_0212","IMONIS22P","IMONIS22P",2022-01-01,2030-12-30,"op_course_0126","__export__.res_company_8_50662d8b"
"op_batch_0213","RWONIS22P","RWONIS22P",2022-01-01,2030-12-31,"op_course_0127","__export__.res_company_8_50662d8b"
"op_batch_0214","BLONIS22P","BLONIS22P",2022-01-01,2030-12-31,"op_course_0128","__export__.res_company_8_50662d8b"
"op_batch_0215","BDPONIS22P","BDPONIS22P",2022-01-01,2030-12-31,"op_course_0129","__export__.res_company_8_50662d8b"
"op_batch_0216","CAONIS22P","CAONIS22P",2022-01-01,2030-12-31,"op_course_0130","__export__.res_company_8_50662d8b"
"op_batch_0217","DMONIS22P","DMONIS22P",2022-01-01,2030-12-31,"op_course_0131","__export__.res_company_8_50662d8b"
"op_batch_0218","AHONIS22P","AHONIS22P",2022-01-01,2030-12-31,"op_course_0132","__export__.res_company_8_50662d8b"
"op_batch_0219","CAIONIS22P","CAIONIS22P",2022-01-01,2030-12-31,"Artificial Intelligence Expert Certificate CAIEC™","__export__.res_company_8_50662d8b"
"op_batch_0220","BGONIS22P","BGONIS22P",2022-01-01,2030-12-31,"op_course_0134","__export__.res_company_8_50662d8b"
"op_batch_0221","DAPONIS22P","DAPONIS22P",2022-01-01,2030-12-31,"op_course_0135","__export__.res_company_8_50662d8b"
"op_batch_0222","LCONIS22P","LCONIS22P",2022-01-01,2030-12-31,"op_course_0136","__export__.res_company_8_50662d8b"
"op_batch_0223","LSONIS22P","LSONIS22P",2022-01-01,2030-12-31,"op_course_0137","__export__.res_company_8_50662d8b"
"op_batch_0224","SDONIS22P","SDONIS22P",2022-01-01,2030-12-31,"op_course_0138","__export__.res_company_8_50662d8b"
"op_batch_0225","SDLONIS22P","SDLONIS22P",2022-01-01,2030-12-31,"op_course_0139","__export__.res_company_8_50662d8b"
"op_batch_0226","UFONIS22P","UFONIS22P",2022-01-01,2030-12-31,"op_course_0140","__export__.res_company_8_50662d8b"
"op_batch_0227","ISO9001ONIS4P","ISO9001ONIS4P",2022-01-01,2030-12-31,"op_course_0141","__export__.res_company_8_50662d8b"
"op_batch_0228","FNONMX","FNONMX",2022-11-17,2022-12-31,"op_course_0094","__export__.res_company_5_6c52fb92"
"op_batch_0229","ISO20000IONIS4P","ISO20000IONIS4P",2022-01-01,2030-12-31,"op_course_0142","__export__.res_company_8_50662d8b"
"op_batch_0230","ISO20000LONIS4P","ISO20000LONIS4P",2022-01-01,2030-12-31,"op_course_0143","__export__.res_company_8_50662d8b"
"op_batch_0231","ISO20000FONIS4P","ISO20000FONIS4P",2022-01-01,2030-12-31,"op_course_0144","__export__.res_company_8_50662d8b"
"op_batch_0232","ISO22301IONIS4P","ISO22301IONIS4P",2022-01-01,2030-12-31,"op_course_0145","__export__.res_company_8_50662d8b"
"op_batch_0233","ISO22301LONIS4P","ISO22301LONIS4P",2022-01-01,2030-12-31,"op_course_0146","__export__.res_company_8_50662d8b"
"op_batch_0234","ISO22301FONIS4P","ISO22301FONIS4P",2022-01-01,2030-12-31,"op_course_0147","__export__.res_company_8_50662d8b"
"op_batch_0235","ISO27001LONIS4P","ISO27001LONIS4P",2022-01-01,2030-12-31,"op_course_0148","__export__.res_company_8_50662d8b"
"op_batch_0236","ISO27001IONIS4P","ISO27001IONIS4P",2022-01-01,2022-12-31,"op_course_0149","__export__.res_company_8_50662d8b"
"op_batch_0237","ISO27001CLONIS4P","ISO27001CLONIS4P",2020-01-01,2030-12-31,"op_course_0150","__export__.res_company_8_50662d8b"
"op_batch_0238","ISO27001FONIS4P","ISO27001FONIS4P",2022-01-01,2030-12-31,"op_course_0151","__export__.res_company_8_50662d8b"
"op_batch_0239","PCONCO23UE","PCONCO23UE",2022-11-27,2025-12-31,"Maestría en Psicología Clínica y de la Salud","base.main_company"
"op_batch_0240","PCONMX23UE","PCONMX23UE",2022-11-27,2025-12-31,"Maestría en Psicología Clínica y de la Salud","base.main_company"
"op_batch_0241","PC36CO23UE","PC36CO23UE",2022-11-27,2025-12-31,"Maestría en Psicología Clínica y de la Salud","base.main_company"
"op_batch_0242","PC36MX23UE","PC36MX23UE",2022-11-27,2025-12-31,"Maestría en Psicología Clínica y de la Salud","base.main_company"
"op_batch_0243","MPONCO23UE","MPONCO23UE",2022-11-27,2025-12-31,"Maestría en Psicoterapia Cognitivo-Conductual.","base.main_company"
"op_batch_0244","MPONMX23UE","MPONMX23UE",2022-11-27,2025-12-31,"Maestría en Psicoterapia Cognitivo-Conductual.","base.main_company"
"op_batch_0245","MIONCO23UE","MIONCO23UE",2022-11-28,2025-12-31,"op_course_0002","base.main_company"
"op_batch_0246","MIONMX23UE","MIONMX23UE",2022-11-28,2025-12-31,"op_course_0002","base.main_company"
"op_batch_0247","MI36CO23UE","MI36CO23UE",2022-11-28,2023-12-31,"op_course_0002","base.main_company"
"op_batch_0248","MI36MX23UE","MI36MX23UE",2022-11-28,2023-12-31,"op_course_0002","base.main_company"
"op_batch_0249","MLONCO23UE","MLONCO23UE",2022-11-28,2023-12-31,"op_course_0004","base.main_company"
"op_batch_0250","MLONMX23UE","MLONMX23UE",2022-11-28,2023-12-31,"op_course_0004","base.main_company"
"op_batch_0251","POONCO23UE","POONCO23UE",2022-11-28,2023-12-31,"op_course_0008","base.main_company"
"op_batch_0252","POONMX23UE","POONMX23UE",2022-11-28,2023-12-31,"op_course_0008","base.main_company"
"op_batch_0253","MNONCO23UE","MNONCO23UE",2022-11-28,2023-12-31,"Maestría en Neuropsicología Clínica","base.main_company"
"op_batch_0254","MNONMX23UE","MNONMX23UE",2022-11-28,2023-12-31,"Maestría en Neuropsicología Clínica","base.main_company"
"op_batch_0255","NPONCO23UE","NPONCO23UE",2022-12-09,2023-12-31,"Especialidad en Neuropsicología Clínica","base.main_company"
"op_batch_0256","NPONMX23UE","NPONMX23UE",2022-12-09,2023-12-31,"Especialidad en Neuropsicología Clínica","base.main_company"
"op_batch_0257","CPONCO23UE","CPONCO23UE",2022-12-09,2023-12-31,"op_course_0012","base.main_company"
"op_batch_0258","CPONMX23UE","CPONMX23UE",2022-12-09,2023-12-31,"op_course_0012","base.main_company"
"op_batch_0259","PFONCO23UE","PFONCO23UE",2022-12-09,2023-12-31,"op_course_0017","base.main_company"
"op_batch_0260","PFONMX23UE","PFONMX23UE",2022-12-09,2023-12-31,"op_course_0017","base.main_company"
"op_batch_0261","PIONCO23UE","PIONCO23UE",2022-12-09,2023-12-31,"op_course_0007","base.main_company"
"op_batch_0262","PIONMX23UE","PIONMX23UE",2022-12-09,2023-12-31,"op_course_0007","base.main_company"
"op_batch_0263","MSONCO23ISE","MSONCO23ISE",2022-12-09,2023-12-31,"op_course_0006","base.main_company"
"op_batch_0264","MSONMX23ISE","MSONMX23ISE",2022-12-09,2023-12-31,"op_course_0006","base.main_company"
"op_batch_0265","SEONCO23UE","SEONCO23UE",2022-12-09,2023-12-31,"op_course_0009","base.main_company"
"op_batch_0266","SEONMX23UE","SEONMX23UE",2022-12-09,2023-12-31,"op_course_0009","base.main_company"
"op_batch_0267","ESONCO23UE","ESONCO23UE",2022-12-09,2023-12-31,"op_course_0016","base.main_company"
"op_batch_0268","ESONMX23UE","ESONMX23UE",2022-12-09,2023-12-31,"op_course_0016","base.main_company"
"op_batch_0269","PVONCO23UE","PVONCO23UE",2022-12-09,2023-12-31,"op_course_0018","base.main_company"
"op_batch_0270","PVONMX23UE","PVONMX23UE",2022-12-09,2023-12-31,"op_course_0018","base.main_company"
"op_batch_0271","APONMX23UE","APONMX23UE",2022-12-09,2023-12-31,"op_course_0013","base.main_company"
"op_batch_0272","DOONCO23UE","DOONCO23UE",2022-12-09,2023-12-31,"op_course_0153","base.main_company"
"op_batch_0273","DOONMX23UE","DOONMX23UE",2022-12-10,2023-12-31,"op_course_0153","base.main_company"
"op_batch_0274","THONCO23UE","THONCO23UE",2022-12-09,2023-12-31,"op_course_0021","base.main_company"
"op_batch_0275","THONMX23UE","THONMX23UE",2022-12-10,2023-12-31,"op_course_0021","base.main_company"
"op_batch_0276","LPONCO23UE","LPONCO23UE",2022-12-09,2023-12-31,"op_course_0011","base.main_company"
"op_batch_0277","LPONMX23UE","LPONMX23UE",2022-12-09,2023-12-31,"op_course_0011","base.main_company"
"op_batch_0278","TCONGE23DE","TCONGE23DE",2022-12-10,2023-12-31,"op_course_0059","base.main_company"
"op_batch_0279","DIONGE23DE","DIONGE23DE",2022-12-12,2023-12-31,"op_course_0058","base.main_company"
"op_batch_0280","EIONGE23DE","EIONGE23DE",2022-12-10,2023-12-31,"op_course_0060","base.main_company"
"op_batch_0281","LP36MX23UE","LP36MX23UE",2022-12-10,2023-12-31,"op_course_0011","base.main_company"
"op_batch_0282","TIONGE23DE","TIONGE23DE",2022-12-10,2023-12-31,"op_course_0061","base.main_company"
"op_batch_0283","IJONGE23DE","IJONGE23DE",2022-12-10,2023-12-31,"op_course_0062","base.main_company"
"op_batch_0284","TFONGE23DE","TFONGE23DE",2022-12-12,2023-12-31,"op_course_0063","base.main_company"
"op_batch_0285","FNONGE23DE","FNONGE23DE",2022-12-10,2023-12-31,"op_course_0064","base.main_company"
"op_batch_0286","FMONGE23DE","FMONGE23DE",2022-12-10,2023-12-31,"op_course_0065","base.main_company"
"op_batch_0287","PFONGE23DE","PFONGE23DE",2022-12-10,2023-12-31,"Diplomado Psicooncología. Duelo y transición de enfermedad avanzada a fin de la vida","base.main_company"
"op_batch_0288","AUONCO23UE","AUONCO23UE",2022-12-10,2023-12-31,"op_course_0015","base.main_company"
"op_batch_0289","AUONMX23UE","AUONMX23UE",2022-12-10,2023-12-31,"op_course_0015","base.main_company"
"op_batch_0290","PAONGE23DE","PAONGE23DE",2022-12-10,2023-12-31,"op_course_0067","base.main_company"
"op_batch_0291","ATONCO23UE","ATONCO23UE",2022-12-10,2023-12-31,"Especialidad en Atención Temprana","base.main_company"
"op_batch_0292","EDONCO23UE","EDONCO23UE",2022-12-10,2023-12-31,"Maestría en Educación","base.main_company"
"op_batch_0293","EDONMX23UE","EDONMX23UE",2022-12-10,2023-12-31,"Maestría en Educación","base.main_company"
"op_batch_0294","CAONGE23DE","CAONGE23DE",2022-12-13,2023-12-31,"op_course_0068","base.main_company"
"op_batch_0295","DSONGE23DE","DSONGE23DE",2022-12-13,2023-12-31,"op_course_0069","base.main_company"
"op_batch_0296","TPONGE23DE","TPONGE23DE",2022-12-13,2023-12-31,"op_course_0070","base.main_company"
"op_batch_0297","BSONGE23DE","BSONGE23DE",2022-12-13,2023-12-31,"op_course_0071","base.main_company"
"op_batch_0298","CEONGE23DE","CEONGE23DE",2022-12-13,2023-12-31,"op_course_0072","base.main_company"
"op_batch_0299","ADONGE23DE","ADONGE23DE",2022-12-13,2023-12-31,"Diplomado Alumnos con déficits motores, visuales y auditivos","base.main_company"
"op_batch_0300","ICONGE23DE","ICONGE23DE",2022-12-13,2023-12-31,"Diplomado Diagnóstico e intervención en trastornos de conducta","base.main_company"
"op_batch_0301","PEONGE23DE","PEONGE23DE",2022-12-13,2023-12-31,"op_course_0075","base.main_company"
"op_batch_0302","RCONGE23DE","RCONGE23DE",2022-12-13,2023-12-31,"op_course_0076","base.main_company"
"op_batch_0303","PDONGE23DE","PDONGE23DE",2022-12-13,2023-12-31,"Diplomado Planeación, diseño curricular y de instrumentos de evaluación educativa","base.main_company"
"op_batch_0304","EEONGE23DE","EEONGE23DE",2022-12-13,2023-12-31,"op_course_0078","base.main_company"
"op_batch_0305","TLONGE23DE","TLONGE23DE",2022-12-13,2023-12-31,"op_course_0079","base.main_company"
"op_batch_0306","NNONGE23DE","NNONGE23DE",2022-12-13,2023-12-31,"op_course_0080","base.main_company"
"op_batch_0307","BNONGE23DE","BNONGE23DE",2022-12-13,2023-12-31,"op_course_0081","base.main_company"
"op_batch_0308","FAONGE23DE","FAONGE23DE",2022-12-13,2023-12-31,"op_course_0082","base.main_company"
"op_batch_0309","LOONGE23DE","LOONGE23DE",2022-12-13,2023-12-31,"op_course_0083","base.main_company"
"op_batch_0310","FBONGE23DE","FBONGE23DE",2022-12-13,2023-12-31,"op_course_0084","base.main_company"
"op_batch_0311","EMONGE23DE","EMONGE23DE",2022-12-13,2023-12-31,"op_course_0085","base.main_company"
"op_batch_0312","IPONGE23DE","IPONGE23DE",2022-12-13,2023-12-31,"op_course_0086","base.main_company"
"op_batch_0313","GDONGE23DE","GDONGE23DE",2022-12-13,2023-12-31,"op_course_0087","base.main_company"
"op_batch_0314","NGONGE23DE","NGONGE23DE",2022-12-13,2023-12-31,"op_course_0088","base.main_company"
"op_batch_0315","CCONGE23DE","CCONGE23DE",2022-12-13,2023-12-31,"op_course_0089","base.main_company"
"op_batch_0316","HBONGE23DE","HBONGE23DE",2022-12-13,2023-12-31,"op_course_0057","base.main_company"
"op_batch_0317","BBONMX23UE","BBONMX23UE",2022-12-13,2023-12-31,"op_course_0026","base.main_company"
"op_batch_0318","IEONCO23UE","IEONCO23UE",2022-12-13,2023-12-31,"Maestría en inteligencia emocional y desarrollo personal","base.main_company"
"op_batch_0319","CBONCU23GE","CBONCU23GE",2022-12-13,2023-12-31,"op_course_0034","base.main_company"
"op_batch_0320","DAONCU23GE","DAONCU23GE",2022-12-13,2023-12-31,"op_course_0035","base.main_company"
"op_batch_0321","TEONCU23GE","TEONCU23GE",2022-12-13,2023-12-31,"op_course_0092","base.main_company"
"op_batch_0322","SDONCU23GE","SDONCU23GE",2022-12-13,2023-12-31,"op_course_0093","base.main_company"
"op_batch_0323","EIONCO23UE","EIONCO23UE",2022-12-15,2023-12-31,"Maestría en educación con especialidad en innovación educativa","base.main_company"
"op_batch_0324","EGONCO23UE","EGONCO23UE",2022-12-15,2023-12-31,"op_course_0155","base.main_company"
"op_batch_0325","EIONMX23UE","EIONMX23UE",2022-12-15,2023-12-31,"Maestría en educación con especialidad en innovación educativa","base.main_company"
"op_batch_0326","EGONMX23UE","EGONMX23UE",2022-12-15,2023-12-31,"op_course_0155","base.main_company"
"op_batch_0327","EUONCO23UE","EUONCO23UE",2022-12-15,2023-12-31,"op_course_0157","base.main_company"
"op_batch_0328","EUONMX23UE","EUONMX23UE",2022-12-15,2023-12-31,"op_course_0157","base.main_company"
"op_batch_0329","EBONCO23UE","EBONCO23UE",2022-12-15,2023-12-31,"op_course_0158","base.main_company"
"op_batch_0330","EBONMX23UE","EBONMX23UE",2022-12-15,2023-12-31,"op_course_0158","base.main_company"
"op_batch_0331","EMONCO23UE","EMONCO23UE",2022-12-15,2023-12-31,"Maestría en educación con especialidad en educación Montessori","base.main_company"
"op_batch_0332","BAONIS23P","BAONIS23P",2023-01-01,2025-12-31,"op_course_0054","__export__.res_company_8_50662d8b"
"op_batch_0333","LPONIS23P","LPONIS23P",2023-01-01,2025-12-31,"Mestrado em Distúrbios da Linguagem e da Fala","__export__.res_company_8_50662d8b"
"op_batch_0334","THONIS23P","THONIS23P",2023-01-01,2025-12-31,"Mestrado em Neuromanagement e Gestão de Talento","__export__.res_company_8_50662d8b"
"op_batch_0335","IEONMX23UE","IEONMX23UE",2023-01-06,2023-12-31,"Maestría en inteligencia emocional y desarrollo personal","base.main_company"
"op_batch_0336","DPONIS23P","DPONIS23P",2023-01-01,2025-12-31,"Mestrado em Gestão de Projetos","__export__.res_company_8_50662d8b"
"op_batch_0337","AVONIS23P","AVONIS23P",2023-01-01,2023-12-31,"op_course_0105","__export__.res_company_8_50662d8b"
"op_batch_0338","TEONIS23P","TEONIS23P",2023-01-01,2023-12-31,"Trabalho em Equipe e Inteligência Emocional","__export__.res_company_8_50662d8b"
"op_batch_0339","IIONCU23GE","IIONCU23GE",2023-02-14,2023-12-31,"op_course_0160","base.main_company"
"op_batch_0340","AIONCU23GE","AIONCU23GE",2023-02-17,2023-12-31,"El psicólogo en oncología, atención integral","base.main_company"
"op_batch_0341","UISEONP23A","UISEONP23A",2023-02-21,2023-06-29,"op_course_0162","base.main_company"
"op_batch_0342","BAONMX23UE","BAONMX23UE",2023-02-21,2023-12-31,"op_course_0025","base.main_company"
"op_batch_0343","MNONIS23P","MNONIS23P",2023-01-01,2025-12-31,"op_course_0102","__export__.res_company_8_50662d8b"
"op_batch_0344","TDONIS23P","TDONIS23P",2023-01-01,2024-12-31,"op_course_0104","__export__.res_company_8_50662d8b"
"op_batch_0345","BBONIS23P","BBONIS23P",2023-01-01,2025-12-31,"Mestrado em Big Data e Business Intelligence","__export__.res_company_8_50662d8b"
"op_batch_0346","PSONMX233E","PSONMX233E",2023-09-01,2025-12-31,"op_course_0165","base.main_company"
"op_batch_0347","TESTE23ONGE","TESTE23ONGE",2023-07-08,2023-07-10,"op_course_0163","__export__.res_company_8_50662d8b"
"op_batch_0348","EDONIS24P","EDONIS24P",2024-01-01,2026-12-31,"Mestrado em Educação","__export__.res_company_8_50662d8b"
"op_batch_0349","PC36GE22UEE","PC36GE22UEE",2023-07-25,2024-07-31,"Maestría en Psicología Clínica y de la Salud","__export__.res_company_5_6c52fb92"
"op_batch_0350","PSONCO23ISE","PSONCO23ISE",2023-07-26,2023-12-31,"op_course_0165","base.main_company"
"op_batch_0351","EAONMX23ISE","EAONMX23ISE",2023-07-26,2023-12-31,"op_course_0166","base.main_company"
"op_batch_0352","EAONCO23ISE","EAONCO23ISE",2023-07-26,2023-12-31,"op_course_0166","base.main_company"
"op_batch_0353","EJONCO23ISE","EJONCO23ISE",2023-07-26,2023-12-31,"op_course_0167","base.main_company"
"op_batch_0354","EJONMX23ISE","EJONMX23ISE",2023-07-26,2023-12-31,"op_course_0167","base.main_company"
"op_batch_0355","EPONMX23ISE","EPONMX23ISE",2023-07-26,2023-12-31,"op_course_0168","base.main_company"
"op_batch_0356","EPONCO23ISE","EPONCO23ISE",2023-07-26,2023-12-31,"op_course_0168","base.main_company"
"op_batch_0357","MPONMX23ISE","MPONMX23ISE",2022-11-27,2025-12-31,"Maestría en Psicoterapia Cognitivo-Conductual.","base.main_company"
"op_batch_0358","HAONIS23P","HAONIS23P",2023-01-01,2025-12-31,"op_course_0169","__export__.res_company_8_50662d8b"
"op_batch_0359","PSONMX23ISE","PSONMX23ISE",2023-08-15,2023-12-31,"op_course_0165","base.main_company"
"op_batch_0360","PCONIS24P","PCONIS24P",2024-01-01,2026-12-31,"Mestrado em Psicologia Clínica e da Saúde","__export__.res_company_8_50662d8b"
"op_batch_0361","PCONMX23ISE","PCONMX23ISE",2023-09-12,2025-09-12,"Maestría en Psicología Clínica y de la Salud","base.main_company"
"op_batch_0362","PCONCO23ISE","PCONCO23ISE",2023-09-12,2025-09-12,"Maestría en Psicología Clínica y de la Salud","base.main_company"
"op_batch_0363","EMONMX23UE","EMONMX23UE",2023-09-26,2025-12-31,"Maestría en educación con especialidad en educación Montessori","base.main_company"
"op_batch_0364","COONIS23P","COONIS23P",2023-01-01,2023-12-31,"op_course_0170","__export__.res_company_8_50662d8b"
"op_batch_0365","LTONIS23P","LTONIS23P",2023-01-01,2023-12-31,"op_course_0171","__export__.res_company_8_50662d8b"
"op_batch_0366","IAONIS23P","IAONIS23P",2023-01-01,2023-12-31,"op_course_0172","__export__.res_company_8_50662d8b"
"op_batch_0367","DDONIS23P","DDONIS23P",2023-01-01,2023-12-31,"op_course_0173","__export__.res_company_8_50662d8b"
"op_batch_0368","ECONIS23P","ECONIS23P",2023-01-01,2023-12-31,"op_course_0174","__export__.res_company_8_50662d8b"
"op_batch_0369","JFONIS23P","JFONIS23P",2023-01-01,2023-12-31,"op_course_0175","__export__.res_company_8_50662d8b"
"op_batch_0370","ITONIS23P","ITONIS23P",2023-01-01,2023-12-31,"op_course_0176","__export__.res_company_8_50662d8b"
"op_batch_0371","NEONIS23P","NEONIS23P",2023-01-01,2023-12-31,"op_course_0177","__export__.res_company_8_50662d8b"
"op_batch_0372","AGONIS23P","AGONIS23P",2023-01-01,2023-12-31,"op_course_0178","__export__.res_company_8_50662d8b"
"op_batch_0373","AEONIS23P","AEONIS23P",2023-01-01,2023-12-31,"op_course_0179","__export__.res_company_8_50662d8b"
"op_batch_0374","NLONIS23P","NLONIS23P",2023-01-01,2023-12-31,"op_course_0180","__export__.res_company_8_50662d8b"
"op_batch_0375","PLONIS23P","PLONIS23P",2023-01-01,2023-12-31,"op_course_0181","__export__.res_company_8_50662d8b"
"op_batch_0376","NCONIS23P","NCONIS23P",2023-01-01,2023-12-31,"Especialização em Linguagem, Cognição e Distúrbios de Comunicação","__export__.res_company_8_50662d8b"
"op_batch_0377","AOONIS23P","AOONIS23P",2023-01-01,2023-12-31,"op_course_0183","__export__.res_company_8_50662d8b"
"op_batch_0378","RNONIS23P","RNONIS23P",2023-01-01,2023-12-31,"op_course_0184","__export__.res_company_8_50662d8b"
"op_batch_0379","PSONIS24E","PSONIS24E",2024-01-01,2024-12-31,"op_course_0165","base.main_company"
"op_batch_0380","PSONMX241E","PSONMX241E",2024-01-01,2024-12-31,"op_course_0165","base.main_company"
"op_batch_0381","PSONMX242E","PSONMX242E",2024-01-01,2024-12-31,"op_course_0165","base.main_company"
"op_batch_0382","PSONMX243E","PSONMX243E",2024-01-01,2024-12-31,"op_course_0165","base.main_company"
"op_batch_0383","CBONIS24E","CBONIS24E",2024-01-01,2024-12-31,"op_course_0034","base.main_company"
"op_batch_0384","DAONIS24E","DAONIS24E",2024-01-01,2024-12-31,"op_course_0035","base.main_company"
"op_batch_0385","TEONIS24E","TEONIS24E",2024-01-01,2024-12-31,"op_course_0092","base.main_company"
"op_batch_0386","SDONIS24E","SDONIS24E",2024-01-01,2024-12-31,"op_course_0093","base.main_company"
"op_batch_0387","HBONIS24E","HBONIS24E",2024-01-01,2024-12-31,"op_course_0057","base.main_company"
"op_batch_0388","DIONIS24E","DIONIS24E",2024-01-01,2024-12-31,"op_course_0058","base.main_company"
"op_batch_0389","TCONIS24E","TCONIS24E",2024-01-01,2024-12-31,"op_course_0059","base.main_company"
"op_batch_0390","IJONIS24E","IJONIS24E",2024-01-01,2024-12-31,"op_course_0062","base.main_company"
"op_batch_0391","TIONIS24E","TIONIS24E",2024-01-01,2024-12-31,"op_course_0061","base.main_company"
"op_batch_0392","EIONIS24E","EIONIS24E",2024-01-01,2024-12-31,"op_course_0060","base.main_company"
"op_batch_0393","TFONIS24E","TFONIS24E",2024-01-01,2024-12-31,"op_course_0063","base.main_company"
"op_batch_0394","FNONIS24E","FNONIS24E",2024-01-01,2024-12-31,"op_course_0064","base.main_company"
"op_batch_0395","FMONIS24E","FMONIS24E",2024-01-01,2024-12-31,"op_course_0065","base.main_company"
"op_batch_0396","PFONIS24E","PFONIS24E",2024-01-01,2024-12-31,"Diplomado Psicooncología. Duelo y transición de enfermedad avanzada a fin de la vida","base.main_company"
"op_batch_0397","PAONIS24E","PAONIS24E",2024-01-01,2024-12-31,"op_course_0067","base.main_company"
"op_batch_0398","CAONIS24E","CAONIS24E",2024-01-01,2024-12-31,"op_course_0068","base.main_company"
"op_batch_0399","DSONIS24E","DSONIS24E",2024-01-01,2024-12-31,"op_course_0069","base.main_company"
"op_batch_0400","TPONIS24E","TPONIS24E",2024-01-01,2024-12-31,"op_course_0070","base.main_company"
"op_batch_0401","BSONIS24E","BSONIS24E",2024-01-01,2024-12-31,"op_course_0071","base.main_company"
"op_batch_0402","CEONIS24E","CEONIS24E",2024-01-01,2024-12-31,"op_course_0072","base.main_company"
"op_batch_0403","ADONIS24E","ADONIS24E",2024-01-01,2024-12-31,"Diplomado Alumnos con déficits motores, visuales y auditivos","base.main_company"
"op_batch_0404","ICONIS24E","ICONIS24E",2024-01-01,2024-12-31,"Diplomado Diagnóstico e intervención en trastornos de conducta","base.main_company"
"op_batch_0405","PEONIS24E","PEONIS24E",2024-01-01,2024-12-31,"op_course_0075","base.main_company"
"op_batch_0406","RCONIS24E","RCONIS24E",2024-01-01,2024-12-31,"op_course_0076","base.main_company"
"op_batch_0407","PDONIS24E","PDONIS24E",2024-01-01,2024-12-31,"Diplomado Planeación, diseño curricular y de instrumentos de evaluación educativa","base.main_company"
"op_batch_0408","EEONIS24E","EEONIS24E",2024-01-01,2024-12-31,"op_course_0078","base.main_company"
"op_batch_0409","TLONIS24E","TLONIS24E",2024-01-01,2024-12-31,"op_course_0079","base.main_company"
"op_batch_0410","NNONIS24E","NNONIS24E",2024-01-01,2024-12-31,"op_course_0080","base.main_company"
"op_batch_0411","BNONIS24E","BNONIS24E",2024-01-01,2024-12-31,"op_course_0081","base.main_company"
"op_batch_0412","FAONIS24E","FAONIS24E",2024-01-01,2024-12-31,"op_course_0082","base.main_company"
"op_batch_0413","LOONIS24E","LOONIS24E",2024-01-01,2024-12-31,"op_course_0083","base.main_company"
"op_batch_0414","FBONIS24E","FBONIS24E",2024-01-01,2024-12-31,"op_course_0084","base.main_company"
"op_batch_0415","IPONIS24E","IPONIS24E",2024-01-01,2024-12-31,"op_course_0086","base.main_company"
"op_batch_0416","GDONIS24E","GDONIS24E",2024-01-01,2024-12-31,"op_course_0087","base.main_company"
"op_batch_0417","NGONIS24E","NGONIS24E",2024-01-01,2024-12-31,"op_course_0088","base.main_company"
"op_batch_0418","CCONIS24E","CCONIS24E",2024-01-01,2024-12-31,"op_course_0089","base.main_company"
"op_batch_0419","EDONIS24E","EDONIS24E",2024-01-01,2024-12-31,"Maestría en Educación","base.main_company"
"op_batch_0420","EDONMX241E","EDONMX241E",2024-01-01,2024-12-31,"Maestría en Educación","base.main_company"
"op_batch_0421","EDONMX242E","EDONMX242E",2024-01-01,2024-12-31,"Maestría en Educación","base.main_company"
"op_batch_0422","EDONMX243E","EDONMX243E",2024-01-01,2024-12-31,"Maestría en Educación","base.main_company"
"op_batch_0423","BBONIS24E","BBONIS24E",2024-01-01,2024-12-31,"op_course_0026","base.main_company"
"op_batch_0424","BBONMX241E","BBONMX241E",2024-01-01,2024-12-31,"op_course_0026","base.main_company"
"op_batch_0425","BBONMX242E","BBONMX242E",2024-01-01,2024-12-31,"op_course_0026","base.main_company"
"op_batch_0426","BBONMX243E","BBONMX243E",2024-01-01,2024-12-31,"op_course_0026","base.main_company"
"op_batch_0427","DPONIS24E","DPONIS24E",2024-01-01,2024-12-31,"op_course_0027","base.main_company"
"op_batch_0428","DPONMX241E","DPONMX241E",2024-01-01,2024-12-31,"op_course_0027","base.main_company"
"op_batch_0429","DPONMX242E","DPONMX242E",2024-01-01,2024-12-31,"op_course_0027","base.main_company"
"op_batch_0430","DPONMX243E","DPONMX243E",2024-01-01,2024-12-31,"op_course_0027","base.main_company"
"op_batch_0431","BAONIS24E","BAONIS24E",2024-01-01,2024-12-31,"op_course_0025","base.main_company"
"op_batch_0432","BAONMX241E","BAONMX241E",2024-01-01,2024-12-31,"op_course_0025","base.main_company"
"op_batch_0433","BAONMX242E","BAONMX242E",2024-01-01,2024-12-31,"op_course_0025","base.main_company"
"op_batch_0434","BAONMX243E","BAONMX243E",2024-01-01,2024-12-31,"op_course_0025","base.main_company"
"op_batch_0435","THONIS24E","THONIS24E",2024-01-01,2024-12-31,"op_course_0021","base.main_company"
"op_batch_0436","THONMX241E","THONMX241E",2024-01-01,2024-12-31,"op_course_0021","base.main_company"
"op_batch_0437","THONMX242E","THONMX242E",2024-01-01,2024-12-31,"op_course_0021","base.main_company"
"op_batch_0438","THONMX243E","THONMX243E",2024-01-01,2024-12-31,"op_course_0021","base.main_company"
"op_batch_0439","EAONIS24E","EAONIS24E",2024-01-01,2024-12-31,"op_course_0166","base.main_company"
"op_batch_0440","EJONIS24E","EJONIS24E",2024-01-01,2024-12-31,"op_course_0167","base.main_company"
