"id","name","course_id/id","start_date","coordinator/id",campus_id/id,"uvic_program","code","company_id/id","end_date","modality_id/id","students_limit","sepyc_program","expiration_days","date_diplomas","academic_year","generation","hours","credits","ects","practical_hours_total","independent_hours_total","theoretical_hours_total","hours_total","practical_hours_credits","independent_hours_credits","theoretical_hours_credits","credits_total","days_week","schedule","contact_class","type_practices/id","acknowledgments","reconeixements","is_imported_record"
"op_batch_0019","MTLPCATELR171A","__export__.op_course_18_5d81b568","2012-12-04","0","0","0","MTLPCATELR171A","base.main_company","2021-12-05","op_modality_0002","0","0","0","","2017-2019","","0","0","60","0","0","0","0","0","0","0","0","e-Learning","","","0","",""
"op_batch_0020","MIONIS21P","__export__.op_course_87_020714c2","2021-01-01","0","0","0","MIONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","1950","0","78","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0021","PCONIS21P","__export__.op_course_75_f382611c","2021-01-01","0","0","0","PCONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","2052","0","81","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0022","MLONIS21P","__export__.op_course_82_537fabec","2021-01-01","0","0","0","MLONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","1075","0","43","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0023","MPONIS21P","__export__.op_course_89_7a118714","2021-01-01","0","0","0","MPONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","1175","0","47","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0025","PFONIS21P","__export__.op_course_90_928a054e","2021-01-01","0","0","0","PFONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0026","MSONIS21P","__export__.op_course_88_5d730129","2021-01-01","0","op_campus_0002","0","MSONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","1150","0","46","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0027","ATONIS21P","__export__.op_course_105_4c78ec06","2021-01-01","0","0","0","ATONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","700","0","28","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0028","AUONIS21P","__export__.op_course_104_d6f6194e","2021-01-01","0","0","0","AUONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","700","0","28","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0029","APONIS21P","__export__.op_course_85_91eb3362","2021-01-01","0","0","0","APONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","387,5","0","15","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0030","ESONIS21P","__export__.op_course_83_92c05e22","2021-01-01","0","0","0","ESONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0031","PVONIS21P","__export__.op_course_84_18da0bb6","2021-01-01","0","0","0","PVONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0032","LPONIS21P","__export__.op_course_81_9121a794","2021-01-01","0","0","0","LPONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","1200","0","46","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0033","THONIS21P","__export__.op_course_80_6b3b5a4e","2021-01-01","0","0","0","THONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","1125","0","45","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0034","ILONGE21UP","op_course_0010","2021-06-11","0","0","0","ILONGE21UP","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0035","CPONIS21P","__export__.op_course_91_4cf74e81","2021-01-01","0","0","0","CPONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0036","BAONIS21P","__export__.op_course_77_0e21e415","2021-01-01","0","0","0","BAONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0037","DPONIS21P","__export__.op_course_78_3eb06f38","2021-01-01","0","0","0","DPONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0038","SEONIS21P","__export__.op_course_101_f08cd21f","2021-01-01","0","0","0","SEONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0039","POONIS21P","__export__.op_course_102_3534cb46","2021-01-31","0","0","0","POONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0040","MTPCCATATH211H","__export__.op_course_66_329f3152","2021-10-16","0","op_campus_0002","0","MTPCCATATH211H","base.main_company","2023-11-30","op_modality_0002","100","0","0","","2021-2022","","2250","90","90","0","0","0","0","0","0","0","0","Fines de semana","Sábados de 16 a 21h","","0","",""
"op_batch_0041","MTMICATATH211H","op_course_0002","2021-10-16","0","op_campus_0002","0","MTMICATATH211H","base.main_company","2023-11-30","op_modality_0002","50","0","0","","2021-2022","","2250","0","90","0","0","0","0","0","0","0","0","Sábados","sábados de 16 a 21h","","0","",""
"op_batch_0042","BBONIS21P","__export__.op_course_79_b2439af8","2021-01-01","0","0","0","BBONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0043","PCONGE21UE","__export__.op_course_66_329f3152","2021-07-15","0","0","0","PCONGE21UE","base.main_company","2022-12-05","op_modality_0002","0","1","0","","2021-2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0044","PCONMX21GE","__export__.op_course_66_329f3152","2021-07-15","0","0","0","PCONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0045","PCONMX21EE","__export__.op_course_66_329f3152","2021-07-15","0","0","0","PCONMX21EE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0046","MPONGE21UE","__export__.op_course_43_62386913","2021-07-15","0","0","0","MPONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","960","60","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0047","MIONGE21UE","op_course_0002","2021-07-15","0","0","0","MIONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1260","79","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0048","MIONMX21GE","op_course_0002","2021-07-15","0","0","0","MIONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1260","79","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0049","MLONGE21UE","op_course_0004","2021-07-15","0","0","0","MLONGE21UE","base.main_company","2023-09-30","op_modality_0002","0","1","0","","2021-2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0050","MLONMX21GE","op_course_0004","2021-07-15","0","0","0","MLONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0051","MLONMX21EE","op_course_0004","2021-07-15","0","0","0","MLONMX21EE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0052","MSONGE21UE","__export__.op_course_65_044ef987","2021-07-15","0","0","0","MSONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1180","71,94","0","136","88","0","224","8,5","5,5","0","14","e-Learning","e-Learning","","0","",""
"op_batch_0053","CPONGE21UE","__export__.op_course_42_0b8bb23e","2021-07-15","0","0","0","CPONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1376","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0056","PVONGE21UE","op_course_0018","2021-07-15","0","0","0","PVONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1345","84,06","0","0","60","30","90","0","3,75","1,875","5,625","e-Learning","e-Learning","","0","",""
"op_batch_0057","PVONMX21GE","op_course_0018","2021-07-15","0","0","0","PVONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1345","84,06","0","0","60","30","90","0","3,75","1,875","5,625","e-Learning","e-Learning","","0","",""
"op_batch_0058","APONGE21UE","__export__.op_course_46_7e53cdb8","2021-07-15","0","0","0","APONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1200","75","0","0","60","30","90","0","3,75","1,875","5,625","e-Learning","e-Learning","","0","",""
"op_batch_0059","THONGE21UE","op_course_0021","2021-07-15","0","0","0","THONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1200","75","0","0","60","30","90","0","3,75","1,875","5,625","e-Learning","e-Learning","","0","",""
"op_batch_0060","THONMX21GE","op_course_0021","2021-07-15","0","0","0","THONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","1200","75","0","0","60","30","90","0","3,75","1,875","5,625","e-Learning","e-Learning","","0","",""
"op_batch_0061","THONMX21EE","op_course_0021","2021-07-15","0","0","0","THONMX21EE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0062","BAONGE21UE","__export__.op_course_22_fa5d7b7c","2021-07-15","0","0","0","BAONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1216","76","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0063","DPONGE21UE","__export__.op_course_50_878129b9","2021-07-15","0","0","0","DPONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1216","76","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0064","POONGE21UE","op_course_0008","2021-07-15","0","0","0","POONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2022","","780","48,75","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0065","POONMX21GE","op_course_0008","2021-07-15","0","0","0","POONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2022","","780","48,75","0","0","0","0","0","0","0","0","0","","e-Learning","e-Learning","0","",""
"op_batch_0066","ATONGE21UE","__export__.op_course_38_d7e33622","2021-07-15","0","0","0","ATONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","798","49,88","0","0","0","0","0","0","0","0","0","","e-Learning","e-Learning","0","",""
"op_batch_0067","ATONMX21GE","__export__.op_course_38_d7e33622","2021-07-15","0","0","0","ATONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2022","","798","49,88","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0068","AUONGE21UE","__export__.op_course_37_1572a799","2021-07-15","0","0","0","AUONGE21UE","base.main_company","2022-09-25","op_modality_0002","0","1","0","","2021-2022","","753","47,12","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0069","AUONMX21GE","__export__.op_course_37_1572a799","2021-07-15","0","0","0","AUONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","753","47,06","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0070","AUONMX21EE","__export__.op_course_37_1572a799","2021-07-15","0","0","0","AUONMX21EE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2021-2023","","753","47,06","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0071","NPONGE21UE","__export__.op_course_128_4e8efeae","2021-07-15","0","0","0","NPONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2022","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0072","PIONGE21UE","__export__.op_course_36_aba80c35","2021-07-15","0","0","0","PIONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0073","PC36GE22UE","__export__.op_course_66_329f3152","2022-01-29","0","0","0","PC36GE22UE","base.main_company","2022-09-30","op_modality_0002","0","1","0","","2022-2024","","1350","84","0","0","0","0","0","0","0","0","0","Sábados","Sábados de 8-13h","","0","",""
"op_batch_0074","MI36GE22UE","op_course_0002","2021-08-31","0","0","0","MI36GE22UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2022-2024","","1260","79","0","0","0","0","0","0","0","0","0","Sábados","Sábados de 8-13h","","0","",""
"op_batch_0075","MS36GE22UE","__export__.op_course_65_044ef987","2021-08-31","0","0","0","MS36GE22UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2022","","1180","71,94","0","136","88","0","224","8,5","5,5","0","14","Sábados","Sábados de 8-13h","","0","",""
"op_batch_0076","EDONGE21UE","__export__.op_course_56_30820863","2021-09-03","0","0","0","EDONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1216","76","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0077","LPONGE21UE","__export__.op_course_18_5d81b568","2021-09-03","0","0","0","LPONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1345","84,06","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0078","LPONMX21GE","__export__.op_course_18_5d81b568","2021-09-03","0","0","0","LPONMX21GE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1345","84,06","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0079","EDONIS21P","__export__.op_course_76_dbb79c7b","2021-01-01","0","0","0","EDONIS21P","__export__.res_company_8_50662d8b","2023-12-31","op_modality_0002","0","0","0","","2021-2023","","0","0","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0080","IEONGE21UE","__export__.op_course_45_f71b2c51","2021-09-28","0","0","0","IEONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","904","60","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0081","BBONGE21UE","op_course_0026","2021-09-30","0","0","0","BBONGE21UE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1216","76","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0082","PC36MX21GE","__export__.op_course_66_329f3152","2021-11-26","0","0","0","PC36MX21GE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021/2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0083","PC36MX21EE","__export__.op_course_66_329f3152","2021-11-26","0","0","0","PC36MX21EE","base.main_company","2022-09-30","op_modality_0002","0","0","0","","2021-2023","","1350","84","0","0","0","0","0","0","0","0","0","e-Learning","e-Learning","","0","",""
"op_batch_0084","PC36MX22ME","__export__.op_course_66_329f3152","2022-02-19","0","0","0","PC36MX22ME","base.main_company","2024-09-30","op_modality_0002","0","0","0","","2022-2024","","1350","84","0","0","0","0","0","0","0","0","0","Sábados","Sábados de 8-13 Hrs.","","0","",""
"op_batch_0085","MI36MX22ME","op_course_0002","2022-02-19","0","0","0","MI36MX22ME","base.main_company","2024-09-30","op_modality_0002","0","0","0","","2022-2024","","1260","79","0","0","0","0","0","0","0","0","0","Sábados","Sábados de 8-13h","","0","",""
"op_batch_0086","PCONCO22UE","__export__.op_course_66_329f3152","2022-04-05","0","0","0","PCONCO22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1350","84","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0087","PCONMX22UE","__export__.op_course_66_329f3152","2022-04-05","0","0","0","PCONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","1350","84","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
"op_batch_0088","MPONMX22UE","__export__.op_course_43_62386913","2022-04-05","0","0","0","MPONMX22UE","base.main_company","2022-12-31","op_modality_0002","0","0","0","","2022-2024","","960","60","0","0","0","0","0","0","0","0","0","E-LEARNING","E-LEARNING","","0","",""
