"id","name",course_id/id,"start_date","coordinator/id",campus_id/id,"uvic_program","code","company_id/id","end_date","modality_id/id","students_limit","sepyc_program","expiration_days","date_diplomas","academic_year","generation","hours","credits","ects","practical_hours_total","independent_hours_total","theoretical_hours_total","hours_total","practical_hours_credits","independent_hours_credits","theoretical_hours_credits","credits_total","days_week","schedule","contact_class","type_practices/id","acknowledgments","reconeixements"
"op_batch_0094","NPONCO22UE","Especialidad en Neuropsicología Clínica",2022-04-05,0,0,0,"NPONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,824,48,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0095","MLONMX22UE","Maestría en Psicología Forense",2022-04-05,0,0,0,"MLONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0096","NPONMX22UE","Especialidad en Neuropsicología Clínica",2022-04-05,0,0,0,"NPONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,824,48,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0097","CPONCO22UE","Maestría en Psicooncología y Cuidados Paliativos",2022-04-05,0,0,0,"CPONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1376,84,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0098","CPONMX22UE","Maestría en Psicooncología y Cuidados Paliativos",2022-04-05,0,0,0,"CPONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1376,84,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0099","PIONMX22UE","Especialidad en Psicología Clínica Infantojuvenil",2022-04-06,0,0,0,"PIONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,0,0,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0100","PIONCO22UE","Especialidad en Psicología Clínica Infantojuvenil",2022-04-06,0,0,0,"PIONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,0,0,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0101","MSONCO22UE","Maestría en Sexología Clínica y Terapia de Parejas",2022-04-06,0,0,0,"MSONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1180,"71,94",0,136,88,0,224,"8,5","5,5",0,14,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0102","MSONMX22UE","Maestría en Sexología Clínica y Terapia de Parejas",2022-04-06,0,0,0,"MSONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1180,"71,94",0,136,88,0,224,"8,5","5,5",0,14,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0103","SEONCO22UE","Especialidad en Terapia Sexual y de Pareja",2022-04-06,0,0,0,"SEONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,768,48,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0104","SEONMX22UE","Especialidad en Terapia Sexual y de Pareja",2022-04-06,0,0,0,"SEONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,768,48,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0105","ESONCO22UE","Maestría en Educación Especial",2022-04-06,0,0,0,"ESONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022/2024",,1230,77,0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0106","ESONMX22UE","Maestría en Educación Especial",2022-04-06,0,0,0,"ESONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1230,77,0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0107","PVONCO22UE","Maestría en Psicopedagogía Terapéutica",2022-04-06,0,0,0,"PVONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1345,"84,06",0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0108","PVONMX22UE","Maestría en Psicopedagogía Terapéutica",2022-04-06,0,0,0,"PVONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1345,"84,06",0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0109","APONCO22UE","Maestría en Intervención en Dificultades del Aprendizaje",2022-04-06,0,0,0,"APONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1200,75,0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0110","APONMX22UE","Maestría en Intervención en Dificultades del Aprendizaje",2022-04-06,0,0,0,"APONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1200,75,0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0111","THONCO22UE","Maestría en Neuromanagement y Gestion del Talento",2022-04-07,0,0,0,"THONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1200,75,0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0112","THONMX22UE","Maestría en Neuromanagement y Gestion del Talento",2022-04-07,0,0,0,"THONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1200,75,0,0,60,30,90,0,"3,75","1,875","5,625","E-LEARNING","E-LEARNING",,0,,
"op_batch_0113","LPONCO22UE","Maestría en Patologías del Lenguaje y el Habla",2022-04-07,0,0,0,"LPONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1345,"84,06",0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0114","LPONMX22UE","Maestría en Patologías del Lenguaje y el Habla",2022-04-07,0,0,0,"LPONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1345,"84,06",0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0115","AUONCO22UE","Especialidad en Trastornos Autistas",2022-04-07,0,0,0,"AUONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,753,"47,06",0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0116","AUONMX22UE","Especialidad en Trastornos Autistas",2022-04-07,0,0,0,"AUONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,753,"47,06",0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0117","ATONCO22UE","Especialidad en Atención Temprana",2022-04-07,0,0,0,"ATONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,798,"49,88",0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0118","ATONMX22UE","Especialidad en Atención Temprana",2022-04-08,0,0,0,"ATONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,798,"49,88",0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0119","EDONCO22UE","Maestría en Educación",2022-04-07,0,0,0,"EDONCO22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1216,76,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0120","BBONMX22UE","Maestría en Big Data y Business Intelligence",2022-04-07,0,0,0,"BBONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1216,76,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0121","DPONMX22UE","Maestría en Dirección de Proyectos",2022-04-07,0,0,0,"DPONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1216,76,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0122","BAONMX22UE","Maestría en Administración",2022-04-07,0,0,0,"BAONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1216,76,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0123","IEONMX22UE","Maestría en inteligencia emocional y desarrollo personal",2022-04-07,0,0,0,"IEONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,904,60,0,0,0,0,0,0,0,0,0,"E-LEARNING","E-LEARNING",,0,,
"op_batch_0124","PC36CO22ME","Maestría en Psicología Clínica y de la Salud",2022-04-21,0,0,0,"PC36CO22ME","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"Sábados","Sábados 8-13 Hrs.",,0,,
"op_batch_0125","MI36CO22ME","Máster en Psicología Clínica Infantojuvenil",2022-04-21,0,0,0,"MI36CO22ME","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1260,79,0,0,0,0,0,0,0,0,0,"Sábados","Sábados 8-13 Hrs.",,0,,
"op_batch_0126","EDONMX22UE","Maestría en Educación",2022-05-28,0,0,0,"EDONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1216,76,0,0,0,0,0,0,0,0,0,"Todos los días","Todos los días",,0,,
"op_batch_0127","CVONCU22GE","Clases online en vivo Psicología",2022-06-11,0,0,0,"CVONCU22GE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,0,0,0,0,0,0,0,0,0,0,0,"Todos los dias","Todos los dias",,0,,
"op_batch_0128","LP36MX22SE","Maestría en Patologías del Lenguaje y el Habla",2022-06-11,0,0,0,"LP36MX22SE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,"84,06",0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0129","LP36CO22SE","Maestría en Patologías del Lenguaje y el Habla",2022-06-11,0,0,0,"LP36CO22SE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,"84,06",0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0130","PC36CO22SE","Maestría en Psicología Clínica y de la Salud",2022-06-11,0,0,0,"PC36CO22SE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0131","PC36MX22SE","Maestría en Psicología Clínica y de la Salud",2022-06-11,0,0,0,"PC36MX22SE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0132","MI36CO22SE","Máster en Psicología Clínica Infantojuvenil",2022-06-14,0,0,0,"MI36CO22SE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1260,79,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0133","MI36MX22SE","Máster en Psicología Clínica Infantojuvenil",2022-06-14,0,0,0,"MI36MX22SE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1260,79,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0134","EDONIS22P","Mestrado em Educação",2022-01-01,0,0,0,"EDONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0135","ESONIS22P","Mestrado em Educação Especial",2022-01-01,0,0,0,"ESONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0136","BAONIS22P","Mestrado em Administração",2022-01-01,0,0,0,"BAONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0137","MIONIS22P","Mestrado em Psicologia Clínica da Criança e do Adolescente",2022-01-01,0,0,0,"MIONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1750,0,70,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0138","PCONIS22P","Mestrado em Psicologia Clínica e da Saúde",2022-01-01,0,0,0,"PCONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1902,0,75,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0139","APONIS22P","Mestrado em Intervenção em Dificuldades de Aprendizagem",2022-01-01,0,0,0,"APONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,"387,5",0,15,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0140","PVONIS22P","Mestrado em Psicopedagogia Terapêutica",2022-01-01,0,0,0,"PVONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0141","MPONIS22P","Máster em Terapia Cognitivo-Comportamental",2022-01-01,0,0,0,"MPONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1175,0,47,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0142","PFONIS22P","Máster em Psicoterapia da Criança e do Adolescente",2022-01-01,0,0,0,"PFONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0143","MSONIS22P","Máster em Sexologia Clínica e Terapia de Casais",2022-01-01,0,"op_campus_0006",0,"MSONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1150,0,46,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0144","BBONIS22P","Mestrado em Big Data e Business Intelligence",2022-01-01,0,0,0,"BBONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0145","MLONIS22P","Mestrado em Psicologia Forense",2022-01-01,0,0,0,"MLONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1075,0,43,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0146","CPONIS22P","Máster em Psico-Oncologia e Cuidados Paliativos",2022-01-01,0,0,0,"CPONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0147","LPONIS22P","Mestrado em Distúrbios da Linguagem e da Fala",2022-01-01,0,0,0,"LPONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1200,0,46,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0148","THONIS22P","Mestrado em Neuromanagement e Gestão de Talento",2022-01-01,0,0,0,"THONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1125,0,45,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0149","DPONIS22P","Mestrado em Gestão de Projetos",2022-01-01,0,0,0,"DPONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0150","POONIS22P","Especialização em Psico-oncologia",2022-01-01,0,0,0,"POONIS22P","__export__.res_company_8_50662d8b",2023-12-31,"op_modality_0002",0,0,0,,"2022-2023",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0151","PIONIS22P","Especialização em Avaliação e Intervenção em Crianças e Adolescentes",2022-01-01,0,0,0,"PIONIS22P","__export__.res_company_8_50662d8b",2022-12-31,"op_modality_0002",0,0,0,,"2022-2022",,300,0,12,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0152","SEONIS22P","Especialização em Terapia Sexual e de Casais",2022-01-01,0,0,0,"SEONIS22P","__export__.res_company_8_50662d8b",2023-12-31,"op_modality_0002",0,0,0,,"2022-2023",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0153","ATONIS22P","Especialização em Cuidados Precoces",2022-01-01,0,0,0,"ATONIS22P","__export__.res_company_8_50662d8b",2023-12-31,"op_modality_0002",0,0,0,,"2022-2023",,700,0,28,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0154","AUONIS22P","Especialização em Transtorno do Espectro do Autismo",2022-01-01,0,0,0,"AUONIS22P","__export__.res_company_8_50662d8b",2023-12-31,"op_modality_0002",0,0,0,,"2022-2023",,650,0,26,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0155","NPONIS22P","Especialização em Neuropsicologia Clínica",2022-01-01,0,0,0,"NPONIS22P","__export__.res_company_8_50662d8b",2023-12-31,"op_modality_0002",0,0,0,,"2022-2023",,0,0,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0156","MNONMX22UE","Maestría en Neuropsicología Clínica",2022-07-05,0,0,0,"MNONMX22UE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,992,62,0,0,0,0,0,0,0,0,0,"E-Learning","E-Learning",,0,,
"op_batch_0157","OKONIS22P","OKR Certified Professional - OKRCP™",2022-07-20,0,0,0,"OKONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2020-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0158","MNONIS22P","Máster em Neuropsicologia Clínica - BR",2022-08-19,0,0,0,"MNONIS22P","__export__.res_company_8_50662d8b",2024-12-31,"op_modality_0002",0,0,0,,"2022-2024",,0,0,0,0,0,0,0,0,0,0,0,"E-Learning","E-Learning",,0,,
"op_batch_0159","APONIS23P","Mestrado em Intervenção em Dificuldades de Aprendizagem",2023-01-01,0,0,0,"APONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0160","EDONIS23P","Mestrado em Educação",2023-01-01,0,0,0,"EDONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0161","ESONIS23P","Mestrado em Educação Especial",2023-01-01,0,0,0,"ESONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0162","PVONIS23P","Mestrado em Psicopedagogia Terapêutica",2023-01-01,0,0,0,"PVONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0163","PCONIS23P","Mestrado em Psicologia Clínica e da Saúde",2023-01-01,0,0,0,"PCONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0164","AUONIS23P","Especialização em Transtorno do Espectro do Autismo",2023-01-01,0,0,0,"AUONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0165","MPONIS23P","Máster em Terapia Cognitivo-Comportamental",2023-01-01,0,0,0,"MPONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0166","PCONMX22GE","Maestría en Psicología Clínica y de la Salud",2022-08-29,0,0,0,"PCONMX22GE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0167","PCONMX22EE","Maestría en Psicología Clínica y de la Salud",2022-08-29,0,0,0,"PCONMX22EE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0168","PC36MX22GE","Maestría en Psicología Clínica y de la Salud",2022-08-29,0,0,0,"PC36MX22GE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"Sabados","Sabados",,0,,
"op_batch_0169","PC36MX22EE","Maestría en Psicología Clínica y de la Salud",2022-08-29,0,0,0,"PC36MX22EE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"Sabados","Sabados",,0,,
"op_batch_0170","MLONMX22GE","Maestría en Psicología Forense",2022-08-29,0,0,0,"MLONMX22GE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0171","MLONMX22EE","Maestría en Psicología Forense",2022-08-29,0,0,0,"MLONMX22EE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1350,84,0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0172","LP36MX22GE","Maestría en Patologías del Lenguaje y el Habla",2022-08-29,0,0,0,"LP36MX22GE","base.main_company",2022-12-31,"op_modality_0008",0,0,0,,"2022-2024",,1350,"84,06",0,0,0,0,0,0,0,0,0,"Sabados","Sabados",,0,,
"op_batch_0173","POONMX22GE","Especialidad en Psicooncología",2022-08-29,0,0,0,"POONMX22GE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,780,"48,75",0,0,0,0,0,0,0,0,0,"e-Learning","e-Learning",,0,,
"op_batch_0174","THONMX22GE","Maestría en Neuromanagement y Gestion del Talento",2022-08-29,0,0,0,"THONMX22GE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2024",,1200,75,0,0,60,30,90,0,"3,75","1,875","5,625","e-Learning","e-Learning",,0,,
"op_batch_0175","MLONIS23P","Mestrado em Psicologia Forense",2023-01-01,0,0,0,"MLONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0176","MIONIS23P","Mestrado em Psicologia Clínica da Criança e do Adolescente",2023-01-01,0,0,0,"MIONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0177","PFONIS23P","Máster em Psicoterapia da Criança e do Adolescente",2023-01-01,0,0,0,"PFONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0178","MSONIS23P","Máster em Sexologia Clínica e Terapia de Casais",2023-01-01,0,0,0,"MSONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0179","CPONIS23P","Máster em Psico-Oncologia e Cuidados Paliativos",2023-01-01,0,0,0,"CPONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0180","ATONIS23P","Especialização em Cuidados Precoces",2023-01-01,0,0,0,"ATONIS23P","__export__.res_company_8_50662d8b",2025-12-31,"op_modality_0002",0,0,0,,"2023-2025",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0181","AUONCO22AE","Especialidad en Trastornos Autistas",2022-09-05,0,0,0,"AUONCO22AE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,753,"47,06",0,0,0,0,0,0,0,0,0,"E- Learning",,,0,,
"op_batch_0182","AUONMX22AE","Especialidad en Trastornos Autistas",2022-09-10,0,0,0,"AUONMX22AE","base.main_company",2022-12-31,"op_modality_0002",0,0,0,,"2022-2023",,753,"47,06",0,0,0,0,0,0,0,0,0,"E-Learning","E-Learning",,0,,
"op_batch_0183","TDONISE22P","TDAH - Transtorno de déficit de atenção com ou sem hiperatividade",2022-01-01,0,0,0,"TDONISE22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2023-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0184","AVONIS22P","Avaliação de problemas psicológicos e desenho terapêutico",2022-01-01,0,0,0,"AVONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2022-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0185","STONIS22P","Saúde, Trabalho e Saúde Laboral",2022-01-01,0,0,0,"STONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2022-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0186","BDONIS22P","Big Data",2022-01-01,0,0,0,"BDONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2022-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0187","TNONIS22P","Técnicas de Negociação",2022-01-01,0,0,0,"TNONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2022-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0188","CYONIS22P","Cyberbullying",2022-01-01,0,0,0,"CYONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2022-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0189","PMONIS22P","Processos de Mediação na Resolução de Conflitos",2022-01-01,0,0,0,"PMONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2022-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0190","AIONIS22P","Avaliação e Intervenção Psicopedagógica",2022-01-01,0,0,0,"AIONIS22P","__export__.res_company_8_50662d8b",2030-12-31,"op_modality_0002",0,0,0,,"2022-2030",,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
"op_batch_0191","TEONIS22P","Trabalho em Equipe e Inteligência Emocional",2022-01-01,0,0,0,"TEONIS22P","__export__.res_company_8_50662d8b",2035-12-31,"op_modality_0002",0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
